agents,score,clow,chigh,Q1,Q2,Q3,means
13,0.93333434,1.4534418131674356,0.6873642147241785,0.09999985,0.366667,1.9666700000000001,"[0.0666667, 0.0666667, 0.133333, 0.133333, 0.3, 0.366667, 0.566667, 0.93333434, 1.16667, 2.76667, 3.76667]"
26,1.2566656999999999,1.9569519680946534,0.9254851075674663,0.2833335,0.7,2.38333,"[0.0, 0.2, 0.366667, 0.6, 0.633333, 0.7, 0.766667, 1.2566656999999999, 1.53333, 3.23333, 4.53333]"
39,3.2533336699999995,5.066277951546781,2.395952926488572,0.28333335,2.13333,5.81667,"[0.0, 0.0666667, 0.5, 1.26667, 1.4, 2.13333, 2.23333, 3.25333367, 4.86667, 6.76667, 13.3]"
52,5.0299999699999995,7.833004705075939,3.704398125372406,0.1666665,4.03333,7.333335,"[0.0666667, 0.133333, 0.2, 1.1, 1.93333, 4.03333, 4.06667, 5.02999997, 6.66667, 8.0, 24.1]"
65,8.873330599999997,13.818059792054887,6.534860722961317,0.1666665,5.43333,7.520000299999999,"[0.1, 0.1, 0.233333, 0.933333, 3.06667, 5.43333, 5.96667, 6.1, 6.16667, 8.873330599999997, 60.6333]"
78,12.619994299999997,19.652579586383478,9.294131909732485,0.7000014999999999,7.36667,16.9333,"[0.0, 0.133333, 1.26667, 2.56667, 6.1, 7.36667, 8.9, 12.619994299999998, 14.8333, 19.0333, 66.0]"
91,11.383334,17.726781175597285,8.383379996339835,1.333335,10.9333,19.15,"[0.0, 0.1, 2.56667, 2.96667, 6.9, 10.9333, 11.3667, 11.383334, 16.7, 21.6, 40.7]"
104,12.4266733,19.351529027413005,9.151758558983715,1.4166665,10.0667,22.183349999999997,"[0.1, 0.233333, 2.6, 2.73333, 7.36667, 10.0667, 12.4266733, 13.2333, 17.9, 26.4667, 43.5667]"
117,16.529997,25.741460248138168,12.173695877618764,1.6500015000000001,8.73333,33.5649985,"[0.266667, 0.333333, 2.96667, 5.4, 6.0, 8.73333, 9.56667, 13.7333, 16.529997, 50.6, 67.7]"
130,17.580000000000002,27.376585196129735,12.946981994524126,3.0166684999999998,9.7,31.340000000000003,"[0.433333, 0.866667, 5.16667, 6.16667, 7.33333, 9.7, 9.93333, 13.3, 17.580000000000002, 45.1, 77.8]"
143,23.159996699999997,36.066076382231714,17.056431187038577,4.2833335,14.9,26.546648349999998,"[0.6, 0.866667, 7.7, 11.9667, 12.9, 14.9, 15.7333, 18.4, 23.159996699999997, 29.9333, 118.6]"
156,32.496657,50.60565978099577,23.932516101321184,5.7,25.4333,57.25,"[1.26667, 2.73333, 8.66667, 24.0333, 24.2333, 25.4333, 27.1333, 32.496657, 50.9333, 63.5667, 96.9667]"
169,45.59671000000001,71.00581433323212,33.58019245617396,4.5,45.59671000000001,73.61670000000001,"[2.1, 2.96667, 6.03333, 26.2, 33.3333, 45.59671000000001, 59.4667, 64.4667, 66.4667, 80.7667, 114.167]"
182,56.533303000000004,88.03690477804987,41.63456518953224,6.616665,56.533303000000004,104.9665,"[3.8, 3.9, 9.33333, 23.3, 34.1, 56.533303000000004, 68.1, 82.7667, 102.4, 107.533, 130.1]"
195,60.41,94.07391989182008,44.48960081281015,7.6499999999999995,60.410000000000004,118.26650000000001,"[5.3, 6.6, 8.7, 16.5667, 56.8, 60.410000000000004, 65.9, 79.5333, 109.4, 127.133, 128.167]"
208,71.673327,111.61381927790477,52.78460035020705,15.5333,71.673327,119.0,"[3.36667, 11.5333, 19.5333, 24.3667, 66.3333, 71.673327, 89.1667, 98.9333, 117.533, 120.467, 165.5]"
221,69.04003,107.51309802265943,50.84528016560897,24.65,77.5,109.35,"[3.3, 20.9667, 28.3333, 32.4333, 69.04003, 77.5, 91.7667, 97.6333, 100.4, 118.3, 119.767]"
234,86.25662999999999,134.32377587747666,63.524632282043775,33.05,89.7,124.6165,"[4.9, 27.2667, 38.8333, 85.6333, 86.25663, 89.7, 105.8, 106.933, 110.133, 139.1, 154.267]"
247,128.16344,199.5834661085928,94.38735779500985,58.5667,111.267,182.33350000000002,"[3.0, 47.7667, 69.3667, 89.5, 100.067, 111.267, 128.16343999999998, 133.733, 143.967, 220.7, 362.267]"
260,132.57999999999998,206.4611868772969,97.63998138987535,58.650000000000006,133.767,192.9835,"[8.4, 50.9, 66.4, 130.133, 132.57999999999998, 133.767, 143.033, 150.9, 168.4, 217.567, 256.3]"
273,154.50340000000003,240.60156389031354,113.78570750243227,73.2835,154.50340000000003,226.8165,"[9.4, 43.9, 102.667, 145.967, 146.8, 154.50340000000003, 168.967, 171.8, 181.933, 271.7, 301.9]"
286,175.13004,272.7225517896251,128.9764206245899,98.36685,175.13004,265.91650000000004,"[11.3667, 59.6667, 137.067, 145.067, 146.6, 175.13004, 178.7, 206.967, 263.733, 268.1, 334.033]"
299,217.17662999999996,338.1999154609411,159.94208863716884,96.25014999999999,182.5,393.7665,"[11.1, 54.2333, 138.267, 141.033, 150.067, 182.5, 217.17663, 254.3, 389.833, 397.7, 452.733]"
312,251.89993,392.273031544034,185.5144401667741,111.3665,223.533,426.683,"[10.7333, 77.9, 144.833, 155.867, 199.867, 223.533, 241.333, 251.89992999999998, 417.733, 435.633, 611.567]"
325,254.863537,396.8881304930298,187.69702073946155,109.78335,254.863537,357.6835,"[9.36667, 97.3667, 122.2, 182.967, 231.367, 254.863537, 255.567, 304.967, 332.567, 382.8, 629.467]"
338,291.55657,454.0286278780639,214.72000353670157,158.3335,283.133,417.45,"[11.8667, 95.3, 221.367, 237.533, 255.033, 283.133, 291.55657, 330.5, 388.0, 446.9, 645.933]"
351,566.3597669999999,881.967941577684,417.1018035137588,134.8835,275.867,530.0963835,"[8.76667, 122.067, 147.7, 156.267, 232.4, 275.867, 310.967, 484.6, 493.833, 566.3597669999999, 3431.13]"
364,406.74362999999994,633.4045301295829,299.55076530133005,147.7835,193.367,423.29999999999995,"[14.3333, 130.1, 165.467, 168.633, 170.333, 193.367, 381.533, 406.74362999999994, 406.967, 439.633, 1997.07]"
377,340.64657,530.4743939348334,250.87286736555188,206.2665,314.5,499.41650000000004,"[15.7667, 193.433, 219.1, 234.033, 268.667, 314.5, 331.833, 340.64657, 392.733, 606.1, 830.3]"
390,385.39657000000005,600.1616628498964,283.82949104330817,193.35000000000002,360.933,478.0165,"[14.2667, 154.967, 231.733, 287.5, 292.7, 360.933, 385.39657, 429.433, 435.1, 520.933, 1126.4]"
403,484.5396999999999,754.5530362888021,356.8445262532492,214.667,356.133,596.6165,"[15.0, 179.167, 250.167, 272.467, 303.9, 356.133, 446.5, 484.5396999999999, 517.0, 676.233, 1828.83]"
416,457.29637,712.1281588842927,336.7808798948375,204.45,380.2,756.8,"[31.3667, 166.9, 242.0, 358.667, 369.333, 380.2, 389.567, 457.29637, 647.133, 866.467, 1121.33]"
429,497.90310000000005,775.3632899071164,366.68614736733485,194.433,338.067,700.58505,"[27.2, 180.933, 207.933, 216.167, 308.2, 338.067, 352.467, 400.167, 497.9031, 903.267, 2044.63]"
442,513.5200000000001,799.6828230896783,378.1873830391371,191.8835,298.333,665.983,"[42.2, 180.667, 203.1, 284.967, 291.1, 298.333, 513.5200000000001, 605.767, 614.233, 717.733, 1897.1]"
455,685.49363,1067.4900320306733,504.83923122701844,168.0335,409.8,834.2633150000001,"[75.0333, 168.0, 168.067, 220.033, 298.4, 409.8, 421.6, 624.0, 685.4936300000002, 983.033, 3486.97]"
468,670.2270699999999,1043.716068407702,493.59600725441754,247.2335,457.467,820.5999999999999,"[59.9667, 224.0, 270.467, 293.533, 306.3, 457.467, 572.167, 670.2270699999999, 711.367, 929.833, 2877.17]"
481,646.93293,1007.4410963780907,476.44078477671997,222.9165,636.7,851.633,"[66.3333, 179.3, 266.533, 335.1, 393.5, 636.7, 646.9329300000002, 726.667, 834.533, 868.733, 2161.93]"
494,856.7537,1334.1860443770977,630.9655704005646,220.18349999999998,572.2,996.11185,"[139.4, 180.4, 259.967, 414.5, 502.333, 572.2, 633.267, 693.2, 856.7537, 1135.47, 4036.8]"
507,960.6536,1495.984933126777,707.4837805560172,268.95,625.2,865.6932999999999,"[109.0, 200.6, 337.3, 588.2, 613.0, 625.2, 664.9, 703.933, 770.733, 960.6536, 4993.67]"
520,1550.3464,2414.288413146361,1141.769449719869,361.45,570.367,1415.6882,"[138.067, 302.233, 420.667, 502.4, 510.233, 570.367, 697.767, 748.5, 1281.03, 1550.3464, 10332.2]"
533,1220.8108,1901.116659531018,899.079376923811,308.217,498.0,1259.0904,"[185.0, 276.767, 339.667, 361.767, 421.967, 498.0, 1016.27, 1031.8, 1220.8108, 1297.37, 6779.5]"
546,1183.7901,1843.4659002835572,871.8150802045459,367.29999999999995,583.7,1341.48005,"[246.8, 315.933, 418.667, 419.267, 458.567, 583.7, 811.167, 1079.73, 1183.7900999999997, 1499.17, 6004.9]"
559,1820.6339,2835.1956242498263,1340.825615581356,404.4665,672.5,2240.30195,"[302.0, 369.433, 439.5, 492.933, 647.733, 672.5, 1204.2, 1745.17, 1820.6339, 2659.97, 9672.9]"
572,2220.0760000000005,3457.2297927123395,1634.99908978812,349.4165,1481.53,2704.553,"[248.067, 315.433, 383.4, 417.5, 706.2, 1481.53, 1663.27, 2075.33, 2220.076, 3189.03, 11721.0]"
585,2216.9234,3452.3203830144257,1632.6773232673042,334.217,857.9,3895.915,"[262.333, 297.367, 371.067, 611.7, 851.467, 857.9, 2216.9234000000006, 2219.87, 2723.5, 5068.33, 8905.7]"
598,2704.507,4211.613555121117,1991.7635627454188,394.783,1081.57,3099.2,"[297.367, 382.033, 407.533, 513.5, 818.867, 1081.57, 2139.4, 2704.507, 2970.23, 3228.17, 15206.4]"
611,2290.2364000000002,3566.4875952148727,1686.669478612273,351.1835,1061.33,4686.135,"[247.467, 265.067, 437.3, 576.4, 916.1, 1061.33, 2204.4, 2290.2364000000002, 3954.07, 5418.2, 7822.03]"
624,1539.5136999999997,2397.419110845217,1133.7915901150864,364.8335,1227.1,1797.085,"[209.167, 250.667, 479.0, 651.9, 848.733, 1227.1, 1446.0, 1539.5137, 1717.47, 1876.7, 6688.4]"
637,2407.6437,3749.3209826493185,1773.1353602462711,407.9,990.167,2599.55685,"[286.767, 301.767, 514.033, 652.833, 839.8, 990.167, 1205.8, 2145.3, 2407.6437, 2791.47, 14348.5]"
650,2213.6802999999995,3447.2700415212753,1630.2889070382685,321.4335,1691.7,2710.9849999999997,"[249.133, 257.6, 385.267, 647.133, 1160.97, 1691.7, 1758.73, 2213.6802999999995, 2600.87, 2821.1, 10564.3]"
663,2450.104,3815.4425992820393,1804.4057094830227,492.85,913.5,5033.77,"[304.733, 419.233, 566.467, 775.267, 885.0, 913.5, 1955.6, 2450.1040000000003, 4925.37, 5142.17, 8613.7]"
676,2489.7043000000003,3877.11045973382,1833.5697806478556,586.1165,1307.3,4163.05,"[434.233, 455.433, 716.8, 841.367, 1242.87, 1307.3, 1573.27, 2489.7043000000003, 3798.43, 4527.67, 9999.67]"
689,3062.553,4769.183340282293,2255.450429367227,499.8,1185.6,6206.4,"[325.867, 422.9, 576.7, 989.533, 1133.9, 1185.6, 1238.63, 3062.553, 3289.83, 9122.97, 12339.6]"
702,3498.3026999999997,5447.757787736102,2576.3630300509176,556.467,1896.73,5898.465,"[277.933, 422.367, 690.567, 1106.3, 1323.6, 1896.73, 3079.1, 3498.3026999999993, 5664.6, 6132.33, 14389.5]"
715,4044.4304,6298.2191931409025,2978.5647080151316,585.9335,2250.77,5923.370000000001,"[366.667, 447.2, 724.667, 1426.63, 2075.83, 2250.77, 4044.4304, 4221.5, 4798.47, 7048.27, 17084.3]"
728,5109.0043,7956.034783068438,3762.581722528233,795.0329999999999,2970.57,9177.0,"[339.367, 782.733, 807.333, 1289.07, 1799.9, 2970.57, 2995.47, 5109.004299999999, 7779.7, 10574.3, 21751.6]"
741,6537.793,10181.02656764281,4814.828683442882,696.1,3716.17,11272.064999999999,"[333.767, 513.767, 878.433, 937.833, 2195.93, 3716.17, 6537.793, 7331.6, 8725.63, 13818.5, 26926.3]"
754,4942.567,7696.849065021578,3640.0071647172426,517.1,3574.47,12116.7,"[320.8, 373.0, 661.2, 1260.83, 1984.0, 3574.47, 4485.87, 4942.567, 11720.3, 12513.1, 12532.1]"
767,7033.252999999998,10952.58532198151,5179.715583272626,1054.0149999999999,3185.2,12170.435000000001,"[380.0, 617.8, 1490.23, 1529.73, 2249.17, 3185.2, 6977.23, 7033.252999999999, 9825.87, 14515.0, 29562.3]"
780,7928.585699999999,12346.84879982172,5839.093077357306,1089.3185,3645.03,14687.015,"[322.8, 632.667, 1545.97, 1621.0, 2503.03, 3645.03, 7928.585699999999, 9209.03, 9465.53, 19908.5, 30432.3]"
793,9139.945,14233.24704098066,6731.211794422117,1121.1985,7179.03,19468.8,"[349.233, 967.167, 1275.23, 1337.43, 5156.83, 7179.03, 7963.93, 9139.945, 12380.3, 26557.3, 28233.0]"
806,8029.387399999999,12503.82299367637,5913.329584462962,1615.4185,3588.9,15212.05,"[433.267, 874.067, 2356.77, 3195.77, 3452.7, 3588.9, 8029.3874, 12339.1, 14944.4, 15479.7, 23629.2]"
819,8714.352700000001,13570.490279901775,6417.779721321543,1061.58,4595.3,19527.4,"[434.067, 1058.43, 1064.73, 3085.33, 3574.87, 4595.3, 8714.3527, 12075.5, 17917.3, 21137.5, 22200.5]"
832,7914.853000000002,12325.463451043408,5828.979481246036,1328.815,7914.853000000001,15249.3,"[503.0, 958.3, 1699.33, 3045.83, 4726.13, 7914.853000000001, 7966.27, 9599.87, 12720.9, 17777.7, 20151.2]"
845,8690.294,13533.024691149889,6400.06143032543,1486.0700000000002,5192.6,17315.75,"[469.9, 1251.47, 1720.67, 3673.37, 4419.93, 5192.6, 8690.294, 13728.6, 15550.1, 19081.4, 21814.9]"
858,10090.8764,15714.09200615557,7431.535555163165,1051.3685,6216.23,20674.95,"[564.667, 583.467, 1519.27, 5145.7, 5733.9, 6216.23, 9423.13, 10090.8764, 18458.0, 22891.9, 30372.5]"
871,11206.938999999998,17452.088755479464,8253.47198218033,1037.8485,8670.53,21514.05,"[508.533, 615.867, 1459.83, 5503.4, 7347.03, 8670.53, 11206.938999999998, 15158.5, 19817.3, 23210.8, 29777.6]"
884,13511.429999999998,21040.774432112805,9950.639415828959,824.965,7822.37,29588.75,"[561.8, 568.3, 1081.63, 3329.9, 7812.3, 7822.37, 13511.429999999998, 17743.3, 23634.6, 35542.9, 37017.2]"
897,12386.4496,19288.89037269437,9122.135378116072,843.4165,10316.0,21976.9,"[392.633, 433.633, 1253.2, 3999.43, 7668.4, 10316.0, 12074.4, 12386.4496, 14599.5, 29354.3, 43773.0]"
910,12368.957300000002,19261.650358972747,9109.25298373935,913.3015,8072.6,26255.0,"[613.9, 641.633, 1184.97, 4019.0, 7974.97, 8072.6, 12368.9573, 14893.0, 20492.9, 32017.1, 33779.5]"
923,13009.003700000001,20258.367355507224,9580.622108680192,983.2484999999999,11472.4,24783.35,"[624.0, 877.967, 1088.53, 3259.47, 7176.37, 11472.4, 11646.5, 13009.003700000001, 24371.1, 25195.6, 44378.1]"
936,14464.954,22525.65674283832,10652.872525006813,929.485,14464.954000000002,24027.7,"[507.5, 650.3, 1208.67, 4000.17, 11167.3, 14464.954000000002, 15521.1, 18333.7, 23611.4, 24444.0, 45205.4]"
949,12850.9027,20012.163402373357,9464.186909572327,1211.4,10332.5,26360.3,"[496.767, 874.1, 1548.7, 3659.83, 6110.03, 10332.5, 12850.9027, 17746.7, 20513.1, 32207.5, 35019.8]"
962,15046.394,23431.1084889383,11081.080329949707,1063.3685,14226.5,31463.550000000003,"[339.433, 680.667, 1446.07, 3899.8, 5462.67, 14226.5, 15046.394, 20140.5, 25304.8, 37622.3, 41341.2]"
975,15801.279699999997,24606.659835888808,11637.024105025004,1241.6985,12057.7,23510.7,"[339.7, 864.367, 1619.03, 5046.3, 7771.4, 12057.7, 15801.2797, 18680.0, 20082.9, 26938.5, 64612.9]"
988,17101.9467,26632.133154278716,12594.914448021122,1491.85,12681.5,22652.15,"[410.267, 603.3, 2380.4, 6645.9, 8813.2, 12681.5, 17101.9467, 19377.2, 20780.5, 24523.8, 74803.4]"
1001,19943.082700000003,31056.513231513716,14687.299922195998,1020.8985,15491.0,32961.85,"[379.6, 615.567, 1426.23, 6667.03, 13451.8, 15491.0, 19518.4, 19943.082700000003, 31754.1, 34169.6, 75957.5]"
1014,20218.460599999995,31485.34750571628,14890.10496844115,1642.6015,14003.9,37857.8,"[500.233, 824.933, 2460.27, 6399.27, 8654.4, 14003.9, 19292.9, 20218.4606, 27681.9, 48033.7, 74333.1]"
1027,22363.802999999996,34826.19784635732,16470.065686580467,1526.6335000000001,22363.802999999996,29808.85,"[347.933, 730.467, 2322.8, 8195.93, 12721.9, 22363.802999999996, 25447.8, 26088.8, 27889.5, 31728.2, 88164.7]"
1040,26899.516599999995,41889.471441103866,19810.441244687303,1166.3665,26899.516599999995,38990.8,"[402.333, 726.533, 1606.2, 10574.6, 12250.2, 26899.516599999995, 31065.3, 31691.4, 36451.1, 41530.5, 102697.0]"
1053,31733.507000000005,49417.2387916655,23370.485992724993,1417.7685000000001,31733.507000000005,46223.45,"[501.733, 600.267, 2235.27, 17012.1, 17868.1, 31733.507000000005, 41699.1, 43216.6, 44627.9, 47819.0, 101755.0]"
1066,20071.749999999996,31256.88133733885,14782.058353162094,1335.2165,20071.749999999996,32585.550000000003,"[532.167, 717.933, 1952.5, 10509.0, 13701.4, 20071.749999999996, 26248.3, 26661.1, 27554.7, 37616.4, 55224.0]"
1079,23612.824,36771.24504876092,17389.920771778565,1287.1515,16509.2,36472.8,"[450.667, 971.533, 1602.77, 9512.67, 16086.5, 16509.2, 23612.824, 34268.2, 35338.8, 37606.8, 83781.1]"
1092,16577.940700000003,25816.120930030527,12209.00453635886,1262.835,14857.0,31331.55,"[526.667, 750.2, 1775.47, 9271.27, 13213.0, 14857.0, 16474.7, 16577.9407, 31130.0, 31533.1, 46248.0]"
1105,17988.4433,28012.63654995444,13247.784500262693,1868.415,17988.4433,31410.55,"[463.733, 1013.13, 2723.7, 7893.07, 12255.2, 17988.4433, 21052.4, 25884.9, 30531.8, 32289.3, 45777.2]"
1118,23581.7737,36722.89173912978,17367.05344100356,1651.135,23581.7737,41601.7,"[535.867, 917.0, 2385.27, 12334.6, 17955.8, 23581.7737, 24182.2, 25810.3, 33784.6, 49418.8, 68493.3]"
1131,18414.083699999996,28675.468215114546,13561.251997130841,1824.1350000000002,18756.3,31461.8,"[662.867, 1203.2, 2445.07, 16893.4, 18414.083699999996, 18756.3, 18786.1, 22072.1, 27377.0, 35546.6, 40398.2]"
1144,21815.7367,33972.717541745405,16066.43630558471,1552.815,17173.9,43420.15,"[553.167, 1259.7, 1845.93, 9635.77, 13887.0, 17173.9, 21815.7367, 31369.7, 36849.4, 49990.9, 55591.9]"
1157,18741.6863,29185.62979016425,13802.518491076196,2072.365,18741.6863,33655.75,"[543.233, 1181.1, 2963.63, 14124.9, 16513.1, 18741.6863, 18832.9, 26843.4, 32363.7, 34947.8, 39103.1]"
1170,24053.657000000003,37457.735502786265,17714.577023973794,2176.335,24140.0,34591.3,"[513.5, 1500.37, 2852.3, 12724.3, 24053.657, 24140.0, 25252.0, 31971.9, 33509.5, 35673.1, 72399.6]"
1183,21916.866299999998,34130.20236030345,16140.91429820777,1552.0,21916.866299999998,46243.2,"[402.233, 1213.37, 1890.63, 6950.13, 11333.9, 21916.866299999998, 24502.8, 26889.8, 42846.9, 49639.5, 53499.4]"
1196,22196.9037,34566.292675388926,16347.150883850167,1746.435,18153.3,45966.8,"[404.867, 1695.3, 1797.57, 8476.5, 15004.4, 18153.3, 22196.9037, 23517.5, 32946.6, 58987.0, 60986.0]"
1209,20185.647,31434.24828410129,14865.939036224117,2127.435,19613.8,35387.850000000006,"[476.2, 1643.97, 2610.9, 9745.8, 15188.1, 19613.8, 20185.647000000004, 30969.7, 33464.8, 37310.9, 50832.3]"
1222,18060.223,28124.416019374392,13300.647440164421,1467.115,18060.223000000005,34823.55,"[464.7, 1394.3, 1539.93, 9342.1, 12717.8, 18060.223000000005, 21148.8, 22765.2, 28209.2, 41437.9, 41582.3]"
1235,20258.45,31547.621295024714,14919.555596528287,1776.85,18118.5,36977.05,"[359.3, 1454.83, 2098.87, 14385.9, 15383.2, 18118.5, 20258.45, 30033.5, 36601.6, 37352.5, 46796.3]"
1248,20690.500300000003,32220.434824431053,15237.74373389056,1860.15,16812.2,41675.0,"[403.033, 1217.97, 2502.33, 9861.17, 11437.3, 16812.2, 20690.500300000003, 33829.7, 38396.8, 44953.2, 47491.3]"
